_key,code_a,desc_a,code_b,desc_b,n_both,lift,odds_ratio,or_adjusted,confounding_ratio,chapter_a,chapter_b,ccsr_desc_a,ccsr_desc_b,code_pairs_in_group,max_lift_in_group
Cardiac arrest and ventricular fibrillation | Other general signs and symptoms,I469,"Cardiac arrest, cause unspecified",R680,"Hypothermia, not associated w low environmental temperature",501,11.570285894749896,12.327432466838696,9.70875659700487,1.2697230941644664,Circulatory,Symptoms/signs,Cardiac arrest and ventricular fibrillation,Other general signs and symptoms,1,11.570285894749896
Coagulation and hemorrhagic disorders | Noninfectious hepatitis,D6959,Other secondary thrombocytopenia,K7581,Nonalcoholic steatohepatitis (NASH),2295,10.862468025579128,12.294056284266295,9.70618161851981,1.2666212901692169,Blood/immune,Digestive,Coagulation and hemorrhagic disorders,Noninfectious hepatitis,3,17.411302202844976
Hepatic failure | Other specified status,K7200,Acute and subacute hepatic failure without coma,Z9911,Dependence on respirator [ventilator] status,1038,10.648781501350268,11.50678691996768,9.698645685908565,1.1864323424750134,Digestive,Factors/status,Hepatic failure,Other specified status,1,10.648781501350268
"Complication of other surgical or medical care, injury, initial encounter | Unacceptable PDX",T80211A,"Bloodstream infection due to central venous catheter, init",Z992,Dependence on renal dialysis,2033,8.987061437729668,11.278919460565897,9.678551398607866,1.1653520238770674,Injury/poisoning,Factors/status,"Complication of other surgical or medical care, injury, initial encounter",Unacceptable PDX,9,27.739636788793742
Abdominal hernia | Hemorrhoids,K449,Diaphragmatic hernia without obstruction or gangrene,K648,Other hemorrhoids,6853,10.457019762965045,13.293593408342408,9.672069387079562,1.3744311456347345,Digestive,Digestive,Abdominal hernia,Hemorrhoids,2,10.457019762965045
Obesity | Other specified diseases of veins and lymphatics,E662,Morbid (severe) obesity with alveolar hypoventilation,I890,"Lymphedema, not elsewhere classified",2286,12.044524993578056,13.568533386665449,9.640284503671584,1.4074826714395987,Endocrine/metabolic,Circulatory,Obesity,Other specified diseases of veins and lymphatics,2,12.044524993578056
Diverticulosis and diverticulitis | Shock,K5731,Dvrtclos of lg int w/o perforation or abscess w bleeding,R578,Other shock,543,12.129003309684888,12.857083026612584,9.626692381550116,1.3355659988942434,Digestive,Symptoms/signs,Diverticulosis and diverticulitis,Shock,1,12.129003309684888
Myocarditis and cardiomyopathy | Other and ill-defined heart disease,I420,Dilated cardiomyopathy,I513,"Intracardiac thrombosis, not elsewhere classified",924,12.86889096642595,14.240648606835189,9.626383818953292,1.479335218152939,Circulatory,Circulatory,Myocarditis and cardiomyopathy,Other and ill-defined heart disease,2,12.86889096642595
Skin/Subcutaneous signs and symptoms | Spondylopathies/spondyloarthropathy (including infective),M4802,"Spinal stenosis, cervical region",R202,Paresthesia of skin,950,11.04586852012485,11.99903492526749,9.622522544214668,1.2469739478533772,Musculoskeletal,Symptoms/signs,Spondylopathies/spondyloarthropathy (including infective),Skin/Subcutaneous signs and symptoms,1,11.04586852012485
Hypertension with complications and secondary hypertension | Peripheral and visceral vascular disease,I161,Hypertensive emergency,I701,Atherosclerosis of renal artery,824,11.119838085109256,12.259608158360065,9.621731277744829,1.2741582366488111,Circulatory,Circulatory,Hypertension with complications and secondary hypertension,Peripheral and visceral vascular disease,1,11.119838085109256
Opioid-related disorders | Skin and subcutaneous tissue infections,F1110,"Opioid abuse, uncomplicated",L03114,Cellulitis of left upper limb,1024,14.477514545300886,15.846931442538626,9.5942457439952,1.6517120642294187,Mental/behavioural,Skin,Opioid-related disorders,Skin and subcutaneous tissue infections,6,14.477514545300886
"Other specified and unspecified lower respiratory disease | Pleurisy, pleural effusion and pulmonary collapse",J811,Chronic pulmonary edema,J90,"Pleural effusion, not elsewhere classified",4344,9.771306553622733,12.0018401937775,9.580880598837716,1.2526865427415383,Respiratory,Respiratory,Other specified and unspecified lower respiratory disease,"Pleurisy, pleural effusion and pulmonary collapse",1,9.771306553622733
Hemorrhoids | Nutritional anemia,D500,Iron deficiency anemia secondary to blood loss (chronic),K648,Other hemorrhoids,3133,10.681879678093376,12.207045471522706,9.570972510522113,1.2754237312982095,Blood/immune,Digestive,Nutritional anemia,Hemorrhoids,2,10.681879678093376
Acute phlebitis; thrombophlebitis and thromboembolism | Chronic kidney disease,I82C11,Acute embolism and thrombosis of right internal jugular vein,N186,End stage renal disease,1128,9.188202101436485,12.446030199095864,9.552128687357438,1.3029588070320497,Circulatory,Genitourinary,Acute phlebitis; thrombophlebitis and thromboembolism,Chronic kidney disease,3,9.188202101436485
General sensation/perception signs and symptoms | Headache; including migraine,R42,Dizziness and giddiness,R51,Headache,3591,8.936730764710562,10.135779611208488,9.551712311212768,1.061147915783653,Symptoms/signs,Symptoms/signs,General sensation/perception signs and symptoms,Headache; including migraine,1,8.936730764710562
Abdominal hernia | Other specified and unspecified disorders of stomach and duodenum,K3189,Other diseases of stomach and duodenum,K449,Diaphragmatic hernia without obstruction or gangrene,4230,8.73717855105907,10.484569264413029,9.550283894698117,1.0978280206134587,Digestive,Digestive,Other specified and unspecified disorders of stomach and duodenum,Abdominal hernia,4,12.85138996355046
Leukemia - chronic lymphocytic leukemia (CLL) | Unacceptable PDX,C9110,Chronic lymphocytic leuk of B-cell type not achieve remis,D630,Anemia in neoplastic disease,873,12.81865508655015,13.921651262132576,9.549618333248986,1.457822792106931,Neoplasm,Blood/immune,Leukemia - chronic lymphocytic leukemia (CLL),Unacceptable PDX,1,12.81865508655015
Fluid and electrolyte disorders | Postprocedural or postoperative digestive system complication,E870,Hyperosmolality and hypernatremia,K9423,Gastrostomy malfunction,1375,9.695427057229466,11.615522198586827,9.533405371767149,1.2184022126013647,Endocrine/metabolic,Digestive,Fluid and electrolyte disorders,Postprocedural or postoperative digestive system complication,1,9.695427057229466
Abdominal pain and other digestive/abdomen signs and symptoms | Other specified and unspecified disorders of stomach and duodenum,K3189,Other diseases of stomach and duodenum,R188,Other ascites,3132,10.79617147790672,12.553925362235972,9.53133857035536,1.3171209132452335,Digestive,Symptoms/signs,Other specified and unspecified disorders of stomach and duodenum,Abdominal pain and other digestive/abdomen signs and symptoms,2,16.322726716839746
"Acute posthemorrhagic anemia | Fracture of the neck of the femur (hip), initial encounter",D62,Acute posthemorrhagic anemia,S72142A,"Displaced intertrochanteric fracture of left femur, init",6152,7.645944832927546,13.18108257711732,9.515097061285784,1.3852809374638315,Blood/immune,Injury,Acute posthemorrhagic anemia,"Fracture of the neck of the femur (hip), initial encounter",2,7.693646047146474
Cardiac dysrhythmias | Unacceptable PDX,I472,Ventricular tachycardia,Z95810,Presence of automatic (implantable) cardiac defibrillator,14378,12.048147019279332,16.524138208417696,9.478634152661002,1.743303723119091,Circulatory,Factors/status,Cardiac dysrhythmias,Unacceptable PDX,5,28.9053366928546
Fluid and electrolyte disorders | Other specified and unspecified nutritional and metabolic disorders,E8341,Hypermagnesemia,E875,Hyperkalemia,2375,8.302175332012006,11.618879297983666,9.46497483543149,1.2275657886050768,Endocrine/metabolic,Endocrine/metabolic,Other specified and unspecified nutritional and metabolic disorders,Fluid and electrolyte disorders,2,8.606168484036692
Abdominal pain and other digestive/abdomen signs and symptoms | Nausea and vomiting,R112,"Nausea with vomiting, unspecified",R197,"Diarrhea, unspecified",9661,8.771310232130435,10.818590975091483,9.45694133491755,1.1439841479344235,Symptoms/signs,Symptoms/signs,Nausea and vomiting,Abdominal pain and other digestive/abdomen signs and symptoms,9,15.787508991585682
Malaise and fatigue | Other aftercare encounter,R531,Weakness,Z4789,Encounter for other orthopedic aftercare,753,11.143850182157202,13.398701143657576,9.435696341389264,1.4200013076814233,Symptoms/signs,Factors/status,Malaise and fatigue,Other aftercare encounter,1,11.143850182157202
Nonrheumatic and unspecified valve disorders | Postprocedural or postoperative circulatory system complication,I350,Nonrheumatic aortic (valve) stenosis,I97190,Oth postproc cardiac functn disturb fol cardiac surgery,701,11.130698178064828,13.071398351612928,9.425529761059058,1.3868078169586318,Circulatory,Circulatory,Nonrheumatic and unspecified valve disorders,Postprocedural or postoperative circulatory system complication,2,11.130698178064828
Genitourinary signs and symptoms | Paralysis (other than cerebral palsy),G834,Cauda equina syndrome,R339,"Retention of urine, unspecified",663,9.560918712035374,11.163614201843696,9.42215304024905,1.1848262445064903,Nervous,Symptoms/signs,Paralysis (other than cerebral palsy),Genitourinary signs and symptoms,1,9.560918712035374
Aplastic anemia | Immunity disorders,D61818,Other pancytopenia,D801,Nonfamilial hypogammaglobulinemia,583,10.224100905663114,11.359889744265752,9.414873159759043,1.2065897810307291,Blood/immune,Blood/immune,Aplastic anemia,Immunity disorders,1,10.224100905663114
"Acute and unspecified renal failure | Complication of transplanted organs or tissue, initial encounter",N170,Acute kidney failure with tubular necrosis,T8619,Other complication of kidney transplant,1168,10.22053119297016,11.931924599077464,9.411042333781085,1.267864299818059,Genitourinary,Injury/poisoning,Acute and unspecified renal failure,"Complication of transplanted organs or tissue, initial encounter",1,10.22053119297016
Chronic obstructive pulmonary disease and bronchiectasis | Septicemia,A403,Sepsis due to Streptococcus pneumoniae,J440,Chr obstructive pulmon disease with (acute) lower resp infct,971,9.265962688089605,11.846020865408423,9.410709829050871,1.2587808019369318,Infectious,Respiratory,Septicemia,Chronic obstructive pulmonary disease and bronchiectasis,1,9.265962688089605
Cardiac dysrhythmias | Myocarditis and cardiomyopathy,I420,Dilated cardiomyopathy,I472,Ventricular tachycardia,7020,11.617727325676562,14.529634658538646,9.4091374613998,1.5442047390789275,Circulatory,Circulatory,Myocarditis and cardiomyopathy,Cardiac dysrhythmias,3,12.75316070237544
Coagulation and hemorrhagic disorders | Other specified and unspecified nutritional and metabolic disorders,D684,Acquired coagulation factor deficiency,E8809,"Oth disorders of plasma-protein metabolism, NEC",1082,10.560056051199204,11.525452186564204,9.40708168816014,1.2251889128453377,Blood/immune,Endocrine/metabolic,Coagulation and hemorrhagic disorders,Other specified and unspecified nutritional and metabolic disorders,4,10.560056051199204
Other and ill-defined heart disease | Shock,I513,"Intracardiac thrombosis, not elsewhere classified",R570,Cardiogenic shock,738,12.548022368570306,13.641460637448256,9.396240476563484,1.451799863091349,Circulatory,Symptoms/signs,Other and ill-defined heart disease,Shock,2,13.310836168508208
"Pleurisy, pleural effusion and pulmonary collapse | Postprocedural or postoperative respiratory system complication",J95821,Acute postprocedural respiratory failure,J9811,Atelectasis,1796,9.53093455091896,11.647807208487045,9.374055923482969,1.2425578963432569,Respiratory,Respiratory,Postprocedural or postoperative respiratory system complication,"Pleurisy, pleural effusion and pulmonary collapse",5,23.86447020339273
Hyperplasia of prostate | Other specified and unspecified diseases of bladder and urethra,N3289,Other specified disorders of bladder,N401,Benign prostatic hyperplasia with lower urinary tract symp,2800,13.929955076133066,17.34994868158166,9.36795024922426,1.852053887990959,Genitourinary,Genitourinary,Other specified and unspecified diseases of bladder and urethra,Hyperplasia of prostate,1,13.929955076133066
Circulatory signs and symptoms | Nonspecific chest pain,R002,Palpitations,R0789,Other chest pain,1179,10.34990314920191,11.668425678929571,9.355173876047171,1.2472697817840894,Symptoms/signs,Symptoms/signs,Circulatory signs and symptoms,Nonspecific chest pain,2,11.36617325826036
Other general signs and symptoms | Respiratory cancers,C3411,"Malignant neoplasm of upper lobe, right bronchus or lung",R590,Localized enlarged lymph nodes,524,11.661118312633194,12.372795887210591,9.3465197778123,1.3237864126262664,Neoplasm,Symptoms/signs,Respiratory cancers,Other general signs and symptoms,1,11.661118312633194
Aplastic anemia | Other specified and unspecified disorders of stomach and duodenum,D61818,Other pancytopenia,K3189,Other diseases of stomach and duodenum,2846,10.57184669733507,12.146608243424788,9.341240562714066,1.3003206760254582,Blood/immune,Digestive,Aplastic anemia,Other specified and unspecified disorders of stomach and duodenum,1,10.57184669733507
Coma; stupor; and brain damage | Fluid and electrolyte disorders,E870,Hyperosmolality and hypernatremia,G931,"Anoxic brain damage, not elsewhere classified",3950,9.083164316842016,10.945331924998234,9.331683788671365,1.1729214333522353,Endocrine/metabolic,Nervous,Fluid and electrolyte disorders,Coma; stupor; and brain damage,3,17.482858574216294
